gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	CTL	HSC	HSC-like	Mono	Mono-like	NK	Plasma	Prog	Prog-like	T	cDC-like	earlyEry	lateEry
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.0	0.0	0.075	0.0	0.573	1.452	0.048	0.0	0.0	0.004	0.0	0.095	0.005	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.0	0.068	0.04	0.012	0.886	0.0	0.264	0.0	0.0	0.007	0.054	0.054	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0C1F25516	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.054	0.005	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.0	0.0	0.0	0.002	1.006	0.654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.0	0.0	0.0	0.005	0.0	0.338	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.0	0.14	0.022	0.018	0.0	0.0	0.008	0.0	0.0	0.005	0.005	0.0	0.0	0.0
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS047CD2E9F	0.0	0.012	0.125	0.119	0.0	0.076	0.051	0.0	0.143	0.094	0.007	0.049	0.004	0.061
CD58	P19256	False	LFA3_HUMAN		CPI-SS00B1BEE64	0.0	0.221	0.055	0.055	0.0	0.382	0.181	0.0	0.0	0.044	0.042	0.272	0.05	0.432
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0B537DD3F	0.0	0.0	0.0	0.0	0.886	0.0	0.006	0.0	0.0	0.005	0.0	0.0	0.0	0.0
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0AC66088D	0.381	0.0	0.0	0.0	0.0	0.243	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.0	0.0	0.063	0.005	0.0	0.0	0.0	0.0	0.0	0.012	0.02	0.0	0.012	0.005
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.0	0.089	0.161	0.005	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.108	0.13
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.175	0.483	0.368	0.168	0.0	0.706	0.444	0.166	0.084	0.137	0.209	0.183	0.125	0.025
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.0	0.0	0.0	0.014	0.0	0.155	0.019	0.0	0.0	0.03	0.0	0.536	0.01	0.0
CD244	Q9BZW8	False	CD244_HUMAN		CPI-SS056FF4363	0.356	0.0	0.228	0.245	0.0	0.085	0.191	0.0	0.567	0.172	0.009	0.123	0.12	0.055
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0D954EA1C	0.0	0.0	0.077	0.0	0.0	0.0	0.062	0.0	0.0	0.006	0.0	0.0	0.006	0.0
ALOX5AP	P20292	False	AL5AP_HUMAN		CPI-SS080611C5B	0.431	0.105	0.0	0.004	1.222	0.47	0.198	0.0	0.0	0.003	0.145	0.0	0.0	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	0.16	0.0	0.0	0.016	0.335	0.322	0.004	0.314	0.0	0.0	0.0	0.0	0.0	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	0.16	0.0	0.0	0.016	0.335	0.322	0.004	0.314	0.0	0.0	0.0	0.0	0.0	0.0
CD34	P28906	False	CD34_HUMAN		CPI-SS0EB5AEC83	0.562	0.478	1.216	1.556	0.0	0.153	0.361	0.0	0.758	1.291	0.059	0.378	0.507	0.145
CD34	P28906	False	CD34_HUMAN		CPI-SS015E1E2C6	0.562	0.478	1.216	1.556	0.0	0.153	0.361	0.0	0.758	1.291	0.059	0.378	0.507	0.145
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS087321EB5	0.0	0.296	0.085	0.122	0.0	0.21	0.548	0.853	0.224	0.122	0.386	0.515	0.039	0.081
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS02B7540B0	0.0	0.296	0.085	0.122	0.0	0.21	0.548	0.853	0.224	0.122	0.386	0.515	0.039	0.081
CD24	P25063	False	CD24_HUMAN		CPI-SS06ABF2F5A	1.132	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.331	0.0	0.0	0.0	0.225	0.413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0	0.002	0.37	0.138	0.0	0.0	0.0	0.001	0.0	0.095	0.0	0.0
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.0	0.103	0.05	0.091	0.0	0.0	0.0	0.0	0.143	0.052	0.0	0.0	0.023	0.062
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.146	0.079	0.211	0.182	0.0	0.0	0.214	0.647	0.473	0.173	0.057	0.284	0.161	0.11
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	8.279	7.406	9.153	9.925	5.101	5.692	8.773	5.491	9.662	9.83	10.506	7.678	8.772	7.58
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	0.0	0.158	0.179	0.189	0.449	0.446	0.125	0.0	0.0	0.186	0.08	0.399	0.294	0.152
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.131	0.0	0.007	0.005	0.0	0.0	0.0
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.131	0.0	0.007	0.005	0.0	0.0	0.0
SIGLEC10	Q96LC7	False	SIG10_HUMAN		CPI-SS073C1B796	0.206	0.0	0.03	0.017	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.246	0.0	0.0
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS076FEB261	0.0	0.084	0.117	0.02	0.0	0.0	0.196	0.0	0.0	0.008	0.37	0.0	0.011	0.038
LEPR	P48357	False	LEPR_HUMAN		CPI-SS066FE05CA	0.0	0.0	0.041	0.021	0.0	0.0	0.054	0.0	0.0	0.02	0.01	0.0	0.091	0.529
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.0	0.064	0.0	0.044	0.0	0.027	0.233	0.0	0.0	0.02	0.013	0.0	0.0	0.042
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.018	0.0	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.131	0.0	0.089	0.101	0.0	0.027	0.011	0.0	0.097	0.108	0.007	0.041	0.181	0.124
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.0	0.297	1.569	1.247	0.0	0.19	0.213	0.0	1.176	1.041	0.113	0.845	0.642	0.263
ANGPT4	Q9Y264	False	ANGP4_HUMAN		CPI-SS00BBA318F	0.0	0.0	0.0	0.007	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0E9015902	0.0	0.074	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.004	0.145	0.0	0.0	0.0
GRIN2C	Q14957	False	NMDE3_HUMAN		CPI-SS0893BD6B6	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.157	0.0	0.0	0.0	0.095	0.0	0.013
PROK2	Q9HC23	False	PROK2_HUMAN		CPI-SS027E57635	0.0	0.0	0.0	0.009	0.0	0.0	0.046	0.0	0.143	0.006	0.0	0.0	0.0	0.028
KLRF1	Q9NZS2	False	KLRF1_HUMAN		CPI-SS025C8F785	0.0	0.277	0.0	0.007	0.0	0.041	0.688	0.0	0.0	0.003	0.009	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.0	1.535	0.0	0.003	0.0	0.0	1.376	0.166	0.0	0.005	0.171	0.0	0.017	0.005
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.0	1.535	0.0	0.003	0.0	0.0	1.376	0.166	0.0	0.005	0.171	0.0	0.017	0.005
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.0	1.535	0.0	0.003	0.0	0.0	1.376	0.166	0.0	0.005	0.171	0.0	0.017	0.005
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.0	1.535	0.0	0.003	0.0	0.0	1.376	0.166	0.0	0.005	0.171	0.0	0.017	0.005
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.0	1.535	0.0	0.003	0.0	0.0	1.376	0.166	0.0	0.005	0.171	0.0	0.017	0.005
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.32	0.424	0.139	0.268	0.225	0.555	0.738	0.565	0.0	0.164	0.347	0.312	0.133	0.008
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.32	0.424	0.139	0.268	0.225	0.555	0.738	0.565	0.0	0.164	0.347	0.312	0.133	0.008
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.32	0.424	0.139	0.268	0.225	0.555	0.738	0.565	0.0	0.164	0.347	0.312	0.133	0.008
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.32	0.424	0.139	0.268	0.225	0.555	0.738	0.565	0.0	0.164	0.347	0.312	0.133	0.008
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.32	0.424	0.139	0.268	0.225	0.555	0.738	0.565	0.0	0.164	0.347	0.312	0.133	0.008
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.0	0.159	0.424	0.095	0.0	0.027	0.147	0.0	0.0	0.056	0.075	0.194	0.065	0.028
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.0	0.063	0.042	0.095	0.335	0.263	0.174	0.0	0.0	0.037	0.054	0.135	0.071	0.113
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.0	0.063	0.042	0.095	0.335	0.263	0.174	0.0	0.0	0.037	0.054	0.135	0.071	0.113
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.063	0.042	0.095	0.335	0.263	0.174	0.0	0.0	0.037	0.054	0.135	0.071	0.113
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.0	0.063	0.042	0.095	0.335	0.263	0.174	0.0	0.0	0.037	0.054	0.135	0.071	0.113
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.821	0.948	0.167	0.064	0.335	0.656	0.517	0.0	0.0	0.021	0.343	0.648	0.0	0.048
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.47	0.051	0.058	0.09	0.785	0.625	0.199	0.888	0.0	0.059	0.115	0.0	0.024	0.077
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.0	0.0	0.028	0.011	0.0	0.08	0.014	0.0	0.0	0.017	0.016	0.0	0.039	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.0	0.0	0.028	0.011	0.0	0.08	0.014	0.0	0.0	0.017	0.016	0.0	0.039	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.0	0.0	0.028	0.011	0.0	0.08	0.014	0.0	0.0	0.017	0.016	0.0	0.039	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.0	1.187	0.0	0.009	0.0	0.0	1.181	0.166	0.0	0.011	0.148	0.0	0.0	0.116
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.0	0.396	0.0	0.0	0.0	0.0	0.205	0.0	0.0	0.005	0.089	0.0	0.0	0.025
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.0	0.073	0.0	0.021	0.0	0.083	0.018	0.0	0.0	0.019	0.009	0.0	0.041	0.009
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.0	0.073	0.0	0.021	0.0	0.083	0.018	0.0	0.0	0.019	0.009	0.0	0.041	0.009
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.0	0.073	0.0	0.021	0.0	0.083	0.018	0.0	0.0	0.019	0.009	0.0	0.041	0.009
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.0	0.319	0.0	0.006	0.0	0.0	0.663	0.0	0.0	0.001	0.027	0.0	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	0.254	0.641	0.086	0.259	0.0	0.027	1.049	0.722	0.224	0.239	0.609	0.369	0.138	0.095
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.0	0.0	0.021	0.022	0.0	0.0	0.021	0.0	0.0	0.011	0.04	0.0	0.009	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.0	0.0	0.021	0.022	0.0	0.0	0.021	0.0	0.0	0.011	0.04	0.0	0.009	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B6B74FB	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
PLG	P00747	False	PLMN_HUMAN		CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0200AC9E3	0.0	0.427	0.0	0.065	0.0	0.258	0.039	0.0	0.0	0.02	0.025	0.0	0.681	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0974B60B7	0.0	0.156	0.0	0.002	0.0	0.0	0.03	0.0	0.0	0.002	0.143	0.0	0.069	0.002
FN1	P02751	False	FINC_HUMAN		CPI-SC090855C8E	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0B9199C7F	0.0	0.0	0.098	0.022	0.0	0.0	0.006	0.0	0.0	0.029	0.0	0.0	0.035	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0755598EE	0.0	0.427	0.0	0.065	0.0	0.258	0.039	0.0	0.0	0.02	0.025	0.0	0.681	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0988E0218	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
FCER2	P06734	False	FCER2_HUMAN		CPI-SC05A209BEC	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.367	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0A58E6695	0.0	0.072	0.0	0.007	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC095A2C115	0.0	0.0	0.066	0.026	0.225	0.368	0.034	0.0	0.0	0.019	0.0	0.094	0.004	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.0	0.072	0.0	0.007	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.0	0.0	0.066	0.026	0.225	0.368	0.034	0.0	0.0	0.019	0.0	0.094	0.004	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.0	0.156	0.0	0.002	0.0	0.0	0.03	0.0	0.0	0.002	0.143	0.0	0.069	0.002
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.0	0.072	0.0	0.007	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.0	0.245	0.199	0.039	0.0	0.0	0.038	0.0	0.0	0.008	0.027	0.0	0.068	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.0	0.0	0.098	0.022	0.0	0.0	0.006	0.0	0.0	0.029	0.0	0.0	0.035	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.0	0.0	0.098	0.022	0.0	0.0	0.006	0.0	0.0	0.029	0.0	0.0	0.035	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.0	0.072	0.08	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.024	0.0	0.103	1.027
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.072	0.0	0.007	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCER2	P06734	False	FCER2_HUMAN		CPI-SC07312BD5C	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.367	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0B6D68FD5	0.0	0.072	0.0	0.015	0.0	0.0	0.056	0.0	0.0	0.008	0.004	0.095	0.0	0.0
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SC0B292AEE6	0.0	0.203	0.258	0.006	0.0	0.0	0.0	0.0	0.0	0.009	0.022	0.0	0.164	0.007
FCER2	P06734	False	FCER2_HUMAN		CPI-SC03446A95E	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.0	0.0	0.0	0.0	0.367	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0A9458008	0.0	0.072	0.0	0.015	0.0	0.0	0.056	0.0	0.0	0.008	0.004	0.095	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0F4AC5AA2	0.0	0.072	0.0	0.015	0.0	0.0	0.056	0.0	0.0	0.008	0.004	0.095	0.0	0.0
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC063BC3DDE	0.0	0.178	0.041	0.037	0.0	0.0	0.06	0.0	0.0	0.04	0.106	0.084	0.031	0.012
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SC0329D5397	0.304	0.544	0.144	0.293	0.0	0.045	0.316	0.166	0.109	0.215	0.23	0.194	0.021	0.062
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.0	0.0	0.575	0.353	3.182	0.688	0.137	0.131	0.258	0.278	0.055	0.235	0.175	0.125
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.0	0.063	0.129	0.041	0.0	0.0	0.012	0.0	0.245	0.078	0.041	0.0	0.144	0.068
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.0	0.063	0.129	0.041	0.0	0.0	0.012	0.0	0.245	0.078	0.041	0.0	0.144	0.068
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.0	0.167	0.022	0.154	0.225	0.0	0.277	0.0	0.143	0.148	0.119	0.27	0.27	0.083
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0	0.0	0.045	0.014	0.0	0.0	0.013	0.0	0.0	0.014	0.007	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.0	0.167	0.022	0.154	0.225	0.0	0.277	0.0	0.143	0.148	0.119	0.27	0.27	0.083
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0	0.0	0.045	0.014	0.0	0.0	0.013	0.0	0.0	0.014	0.007	0.0	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.163	0.123	0.04	0.0	0.0	0.0	0.254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	2.236	2.096	2.981	1.621	0.671	1.179	2.423	1.111	2.073	1.33	1.197	1.887	1.777	1.824
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.0	0.0	0.041	0.04	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.019	0.018
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.004	0.009	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
