gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	CTL	HSC	HSC-like	Mono	Mono-like	NK	Plasma	Prog	Prog-like	T	cDC-like	earlyEry	lateEry
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS00581282E	0.0	0.0	0.0	0.004	1.101	1.414	0.102	0.0	0.0	0.006	0.0	1.038	0.082	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.0	0.074	0.0	0.0	0.0	0.014	0.427	0.0	0.0	0.002	0.026	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0C1F25516	0.133	0.0	0.0	0.016	0.074	0.009	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0
FPR1	P21462	False	FPR1_HUMAN		CPI-SS0F739D3DB	0.0	0.0	0.0	0.0	0.662	0.706	0.024	0.0	0.0	0.012	0.0	0.037	0.0	2.574
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.0	0.0	0.0	0.0	0.041	0.012	0.0	0.0	0.0	0.01	0.0	0.011	0.0	0.0
TNFRSF9	Q07011	False	TNR9_HUMAN		CPI-SS0431D2256	0.0	0.0	0.0	0.012	0.017	0.0	0.0	0.0	0.0	0.014	0.0	0.023	0.0	0.155
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS047CD2E9F	0.089	0.0	0.0	0.092	0.01	0.0	0.036	0.0	0.0	0.104	0.089	0.015	0.0	0.0
CD58	P19256	False	LFA3_HUMAN		CPI-SS00B1BEE64	0.0	0.0	0.0	0.103	0.083	0.147	0.066	0.0	0.0	0.07	0.092	0.08	0.12	0.0
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0B537DD3F	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0AC66088D	0.0	0.0	0.0	0.0	0.205	0.226	0.0	0.0	0.0	0.003	0.0	0.129	0.009	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.0	0.123	0.0	0.009	0.0	0.011	0.0	0.0	0.0	0.017	0.019	0.0	0.0	0.195
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0B01CF3AB	0.0	0.0	0.0	0.017	0.0	0.0	0.009	0.0	0.0	0.019	0.0	0.0	0.014	0.0
ADGRE5	P48960	False	CD97_HUMAN		CPI-SS061A7E099	0.511	0.246	0.412	0.353	0.233	0.69	0.392	0.1	0.0	0.171	0.231	0.531	0.0	0.097
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.0	0.0	1.035	0.084	0.108	0.185	0.008	0.0	0.0	0.175	0.0	0.529	0.0	0.0
CD244	Q9BZW8	False	CD244_HUMAN		CPI-SS056FF4363	0.0	0.074	0.0	0.12	0.045	0.086	0.236	0.068	0.0	0.072	0.019	0.036	0.02	0.097
PDGFD	Q9GZP0	False	PDGFD_HUMAN		CPI-SS0D954EA1C	0.0	0.0	0.0	0.013	0.0	0.0	0.062	0.0	0.0	0.009	0.0	0.0	0.0	0.0
ALOX5AP	P20292	False	AL5AP_HUMAN		CPI-SS080611C5B	0.0	0.287	0.0	0.023	0.356	0.073	0.27	0.149	0.0	0.008	0.27	0.0	0.0	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.243	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.002	0.01	0.065	0.014	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.243	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.002	0.01	0.065	0.014	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	0.605	0.0	0.0	0.015	0.81	1.024	0.0	0.1	0.0	0.007	0.037	0.306	0.0	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	0.605	0.0	0.0	0.015	0.81	1.024	0.0	0.1	0.0	0.007	0.037	0.306	0.0	0.0
CD34	P28906	False	CD34_HUMAN		CPI-SS0EB5AEC83	0.7	0.0	1.133	1.344	0.059	0.03	0.207	0.376	1.436	1.166	0.099	0.423	0.3	0.281
CD34	P28906	False	CD34_HUMAN		CPI-SS015E1E2C6	0.7	0.0	1.133	1.344	0.059	0.03	0.207	0.376	1.436	1.166	0.099	0.423	0.3	0.281
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS087321EB5	0.0	0.123	0.24	0.205	0.487	0.67	0.406	0.847	0.0	0.199	0.604	0.618	0.2	0.0
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS02B7540B0	0.0	0.123	0.24	0.205	0.487	0.67	0.406	0.847	0.0	0.199	0.604	0.618	0.2	0.0
CD24	P25063	False	CD24_HUMAN		CPI-SS06ABF2F5A	1.382	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.008	0.0	0.0	0.016	0.0
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.0	0.0	0.0	0.0	0.217	0.276	0.008	0.0	0.0	0.0	0.0	0.248	0.0	0.0
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.0	0.053	0.0	0.0	0.051	0.254	0.008	0.0	0.0	0.006	0.0	0.197	0.0	0.0
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.0	0.0	0.108	0.04	0.075	0.112	0.0	0.0	0.0	0.107	0.0	0.149	0.126	0.0
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.092	0.0	0.055	0.271	0.065	0.032	0.069	2.508	0.0	0.159	0.028	0.107	0.161	0.0
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	6.627	12.464	11.42	10.537	8.879	9.063	10.532	9.556	8.609	10.196	12.927	10.948	8.952	1.581
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	0.22	0.0	0.315	0.367	0.258	0.261	0.096	0.0	0.843	0.483	0.125	0.221	0.069	0.0
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.0	0.0	0.0	0.0	0.038	0.068	0.0	0.375	0.0	0.0	0.014	0.0	0.0	0.0
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.0	0.0	0.0	0.0	0.038	0.068	0.0	0.375	0.0	0.0	0.014	0.0	0.0	0.0
SIGLEC10	Q96LC7	False	SIG10_HUMAN		CPI-SS073C1B796	0.123	0.0	0.0	0.0	0.081	0.235	0.029	0.0	0.0	0.006	0.022	0.287	0.014	0.0
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS076FEB261	0.0	0.086	0.0	0.013	0.052	0.022	0.221	0.0	0.0	0.004	0.318	0.031	0.0	0.0
LEPR	P48357	False	LEPR_HUMAN		CPI-SS066FE05CA	0.0	0.0	0.0	0.006	0.0	0.036	0.0	0.0	0.108	0.007	0.0	0.0	0.112	0.339
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.0	0.0	0.0	0.03	0.0	0.0	0.094	0.0	0.0	0.005	0.0	0.006	0.0	0.0
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.0	0.0	0.0	0.101	0.0	0.0	0.037	0.0	0.325	0.102	0.012	0.017	0.126	0.0
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.476	0.347	1.242	1.62	0.205	0.145	0.16	0.0	0.797	1.085	0.061	0.296	1.175	1.294
ANGPT4	Q9Y264	False	ANGP4_HUMAN		CPI-SS00BBA318F	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0E9015902	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.124	0.007	0.0	0.0
GRIN2C	Q14957	False	NMDE3_HUMAN		CPI-SS0893BD6B6	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.075	0.0	0.0	0.0	0.195	0.232	0.0	0.068	0.0	0.0	0.01	0.218	0.036	0.0
PROK2	Q9HC23	False	PROK2_HUMAN		CPI-SS027E57635	0.0	0.0	0.196	0.014	0.174	0.01	0.026	0.0	0.0	0.029	0.012	0.019	0.013	0.0
KLRF1	Q9NZS2	False	KLRF1_HUMAN		CPI-SS025C8F785	0.0	0.209	0.0	0.0	0.0	0.004	0.398	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.0	1.83	0.0	0.0	0.0	0.004	1.516	0.0	0.0	0.0	0.057	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.0	1.83	0.0	0.0	0.0	0.004	1.516	0.0	0.0	0.0	0.057	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.0	1.83	0.0	0.0	0.0	0.004	1.516	0.0	0.0	0.0	0.057	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.0	1.83	0.0	0.0	0.0	0.004	1.516	0.0	0.0	0.0	0.057	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.0	1.83	0.0	0.0	0.0	0.004	1.516	0.0	0.0	0.0	0.057	0.0	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0A9D23000	0.0	0.874	0.169	0.222	0.455	0.392	0.525	0.136	0.159	0.122	0.36	0.384	0.101	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS06C6E2321	0.0	0.874	0.169	0.222	0.455	0.392	0.525	0.136	0.159	0.122	0.36	0.384	0.101	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS09F211C3E	0.0	0.874	0.169	0.222	0.455	0.392	0.525	0.136	0.159	0.122	0.36	0.384	0.101	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS038376BA2	0.0	0.874	0.169	0.222	0.455	0.392	0.525	0.136	0.159	0.122	0.36	0.384	0.101	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D II receptor	CPI-CS0007697A7	0.0	0.874	0.169	0.222	0.455	0.392	0.525	0.136	0.159	0.122	0.36	0.384	0.101	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR1B	O00238	True	BMR1B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.0	0.048	0.173	0.228	0.055	0.161	0.037	0.149	0.0	0.083	0.061	0.047	0.324	0.155
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0484364A2	0.149	0.221	0.0	0.076	0.198	0.193	0.26	0.0	0.236	0.061	0.09	0.123	0.009	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS027D7A724	0.149	0.221	0.0	0.076	0.198	0.193	0.26	0.0	0.236	0.061	0.09	0.123	0.009	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.149	0.221	0.0	0.076	0.198	0.193	0.26	0.0	0.236	0.061	0.09	0.123	0.009	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.149	0.221	0.0	0.076	0.198	0.193	0.26	0.0	0.236	0.061	0.09	0.123	0.009	0.0
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.0	0.0	0.0	0.013	0.0	0.02	0.0	0.0	0.0	0.005	0.037	0.006	0.044	0.0
IL1R1	P14778	True	IL1R1_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.0	0.0	0.0	0.013	0.0	0.02	0.0	0.0	0.0	0.005	0.037	0.006	0.044	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS05426BFFA	0.0	0.0	0.685	0.583	0.047	0.078	0.0	0.0	0.999	0.437	0.0	0.103	0.007	0.0
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1 receptor	CPI-CS0DEBE7B69	0.0	0.0	0.685	0.583	0.047	0.078	0.0	0.0	0.999	0.437	0.0	0.103	0.007	0.0
IL10RA	Q13651	True	I10R1_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.121	0.686	0.0	0.098	0.495	0.999	0.533	0.0	0.0	0.058	0.287	0.727	0.059	0.0
IL10RB	Q08334	True	I10R2_HUMAN	IL10 receptor	CPI-CS04CBDE052	0.0	0.089	0.0	0.141	0.545	0.469	0.104	0.305	0.0	0.051	0.178	0.249	0.104	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.0	0.0	0.06	0.031	0.117	0.053	0.0	0.0	0.0	0.038	0.0	0.009	0.018	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.0	0.0	0.06	0.031	0.117	0.053	0.0	0.0	0.0	0.038	0.0	0.009	0.018	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.0	0.0	0.06	0.031	0.117	0.053	0.0	0.0	0.0	0.038	0.0	0.009	0.018	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.0	0.0	0.06	0.031	0.117	0.053	0.0	0.0	0.0	0.038	0.0	0.009	0.018	0.0
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.0	0.0	0.06	0.031	0.117	0.053	0.0	0.0	0.0	0.038	0.0	0.009	0.018	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.356	0.0	0.0	0.029	0.031	0.04	0.029	0.0	0.0	0.032	0.049	0.062	0.0	0.155
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.356	0.0	0.0	0.029	0.031	0.04	0.029	0.0	0.0	0.032	0.049	0.062	0.0	0.155
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.356	0.0	0.0	0.029	0.031	0.04	0.029	0.0	0.0	0.032	0.049	0.062	0.0	0.155
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS01319F57A	0.356	0.0	0.0	0.029	0.031	0.04	0.029	0.0	0.0	0.032	0.049	0.062	0.0	0.155
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1B_AVR2A	CPI-CS0BDA0D08C	0.356	0.0	0.0	0.029	0.031	0.04	0.029	0.0	0.0	0.032	0.049	0.062	0.0	0.155
CD8A	P01732	True	CD8A_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.0	1.555	0.0	0.0	0.017	0.022	0.686	0.0	0.0	0.003	0.117	0.0	0.0	0.0
CD8B	P10966	True	CD8B_HUMAN	CD8 receptor	CPI-CS0A66DB1CA	0.0	0.229	0.0	0.0	0.0	0.004	0.179	0.0	0.0	0.006	0.123	0.0	0.0	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.0	0.0	0.0	0.07	0.021	0.049	0.0	0.0	0.0	0.011	0.0	0.0	0.025	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.0	0.0	0.0	0.07	0.021	0.049	0.0	0.0	0.0	0.011	0.0	0.0	0.025	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.0	0.0	0.0	0.07	0.021	0.049	0.0	0.0	0.0	0.011	0.0	0.0	0.025	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL15 receptor	CPI-CS06E556972	0.0	0.162	0.0	0.014	0.0	0.011	0.621	0.0	0.0	0.0	0.109	0.0	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL15 receptor	CPI-CS06E556972	0.0	0.829	0.307	0.246	0.232	0.041	0.988	0.217	0.0	0.28	0.626	0.255	0.103	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0CE851065	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.005	0.023	0.0	0.0	0.0
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC07375C073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0017F527E	0.0	0.0	0.0	0.009	0.0	0.021	0.0	0.0	0.0	0.012	0.044	0.007	0.027	0.0
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC00C0800EB	0.243	0.0	0.0	0.0	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC067EE23E1	0.0	0.0	0.108	0.018	0.186	0.049	0.018	0.0	0.0	0.03	0.0	0.009	0.027	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC090311934	0.0	0.0	0.55	0.709	0.0	0.009	0.057	0.0	0.195	0.312	0.026	0.11	0.159	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B6B74FB	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
PLG	P00747	False	PLMN_HUMAN		CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0200AC9E3	0.23	0.322	0.0	0.044	0.56	0.184	0.101	0.0	0.0	0.027	0.021	0.085	0.712	4.22
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005	0.112	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC06364D669	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SC07BE7830D	0.0	0.0	0.218	0.032	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.058	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC0BC542ACC	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E9C058EB	0.0	0.103	0.0	0.023	0.271	0.221	0.0	0.0	0.0	0.034	0.02	0.212	0.0	0.097
FN1	P02751	False	FINC_HUMAN		CPI-SC0B4D7E0FF	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC08B2AD7C6	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0C8B4C056	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.005	0.112	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC092C3E4DF	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC01195CB48	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN1	P02751	False	FINC_HUMAN		CPI-SC096929DB0	0.0	0.0	0.0	0.012	0.268	0.972	0.03	0.0	0.0	0.017	0.0	0.921	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0EEF3A379	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.421	0.037	0.0	0.006	0.147	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A2FE9693	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.421	0.037	0.0	0.006	0.147	0.0
CDH1	P12830	False	CADH1_HUMAN		CPI-SC007890A1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	1.515
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.0	0.0	0.218	0.032	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.058	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCER2	P06734	False	FCER2_HUMAN		CPI-SC07312BD5C	0.0	0.0	0.0	0.0	0.01	0.062	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0B6D68FD5	0.0	0.0	0.0	0.043	0.096	0.118	0.049	0.0	0.0	0.013	0.02	0.059	0.0	0.0
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SC0B292AEE6	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.076	0.309
FCER2	P06734	False	FCER2_HUMAN		CPI-SC03446A95E	0.0	0.0	0.0	0.0	0.01	0.062	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0A9458008	0.0	0.0	0.0	0.043	0.096	0.118	0.049	0.0	0.0	0.013	0.02	0.059	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0F4AC5AA2	0.0	0.0	0.0	0.043	0.096	0.118	0.049	0.0	0.0	0.013	0.02	0.059	0.0	0.0
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC063BC3DDE	0.0	0.0	0.0	0.053	0.064	0.067	0.081	0.275	0.0	0.029	0.057	0.017	0.153	0.0
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SC0329D5397	0.0	0.0	0.212	0.343	0.358	0.352	0.342	0.618	0.108	0.273	0.334	0.068	0.077	0.359
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.511	0.0	0.079	0.433	0.378	0.303	0.137	0.0	0.054	0.266	0.026	0.286	0.2	0.155
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.0	0.0	0.0	0.156	0.0	0.024	0.222	0.0	0.054	0.064	0.077	0.0	0.148	0.155
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.089	0.262	0.0	0.27	0.135	0.152	0.356	0.068	0.054	0.13	0.088	0.084	0.15	0.155
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0	0.107	0.207	0.006	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.089	0.262	0.0	0.27	0.135	0.152	0.356	0.068	0.054	0.13	0.088	0.084	0.15	0.155
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0	0.107	0.207	0.006	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.0	0.0	0.0	0.01	0.004	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	29.438	3.911	1.901	4.905	2.526	2.578	2.607	2.113	3.894	1.971	2.054	2.615	15.458	67.277
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.006	0.0	0.0
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.0	0.0	0.0	0.005	0.0	0.007	0.0	0.0	0.0	0.001	0.024	0.0	0.0	0.0
